id,facilityId,programId,processingPeriodId,status,emergency,numberOfMonthsInPeriod,templateId
8b93c5f4-b10a-4cde-b4b1-b6c9d51bf7d8,6974f938-79d7-4fcc-9134-1bf224b86cf0,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,APPROVED,true,9,4b30f6c9-b84b-4f17-8173-852101a5ea29
34a1ee9e-809a-4eb9-967f-166219d8f347,d8fad8f2-030f-48cd-85f1-02bafe8a91c6,10845cb9-d365-4aaa-badd-b4fa39c6a26a,65671374-66e2-4a11-a7dc-05b645c6d815,SUBMITTED,false,9,4b30f6c9-b84b-4f17-8173-852101a5ea29
682e6b49-4b27-4bd3-847a-61549a17c5db,c3b37fc5-8e3b-4c29-a3a3-a054713f40cf,dce17f2e-af3e-40ad-8e00-3496adef44c3,2d490229-02f8-4235-9be4-1443fd8f7b4f,RELEASED,false,12,5a268780-fafd-4243-9551-5c7daa824913
639174e7-1f2b-43c9-a030-562684f63c32,e61e1047-4ec8-41a4-89b3-f14cc9af8db6,dce17f2e-af3e-40ad-8e00-3496adef44c3,c9287c65-67fa-4958-adb6-52069f2b1379,AUTHORIZED,false,5,5a268780-fafd-4243-9551-5c7daa824913
08678d39-68e2-428c-8353-8a684b802895,291e2e01-2d90-457d-9dba-b65e83a3371d,dce17f2e-af3e-40ad-8e00-3496adef44c3,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,INITIATED,false,7,5a268780-fafd-4243-9551-5c7daa824913
d7e4672f-18d4-4fab-b43f-076e28406956,7abbbe6f-cbd3-4cb2-baa5-c919041f5c33,10845cb9-d365-4aaa-badd-b4fa39c6a26a,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,INITIATED,true,11,4b30f6c9-b84b-4f17-8173-852101a5ea29
665cc01d-fc4d-4276-bc1f-adeb810d51fc,2cad7011-b3ba-49ef-8e8d-d27b7dc7ebdb,10845cb9-d365-4aaa-badd-b4fa39c6a26a,65671374-66e2-4a11-a7dc-05b645c6d815,RELEASED,true,9,4b30f6c9-b84b-4f17-8173-852101a5ea29
ca0afde5-2371-4716-8c7b-2a0648ee4bff,6a9837af-0e60-45bf-b12d-b8f1ff58d777,dce17f2e-af3e-40ad-8e00-3496adef44c3,baf98c9a-408b-4e9e-b56a-38640c7dfed6,REJECTED,false,12,5a268780-fafd-4243-9551-5c7daa824913
3c36f424-d5fb-4649-a734-1398b4ba8aa4,2025852b-6c33-4132-aa60-80a9e58e41fe,dce17f2e-af3e-40ad-8e00-3496adef44c3,baf98c9a-408b-4e9e-b56a-38640c7dfed6,SKIPPED,true,3,5a268780-fafd-4243-9551-5c7daa824913
994e3711-2947-4502-913a-b4c501df841f,106e105b-f32f-4dc9-a0bd-b591bc6733ed,dce17f2e-af3e-40ad-8e00-3496adef44c3,7880be4f-6582-472a-9ea5-a6baed71e6e5,AUTHORIZED,false,8,5a268780-fafd-4243-9551-5c7daa824913
b5cf1579-3628-44a0-a25f-06aa776b1ba4,aa7fcafc-501d-4597-9637-a35f88a05e47,dce17f2e-af3e-40ad-8e00-3496adef44c3,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,INITIATED,true,2,5a268780-fafd-4243-9551-5c7daa824913
15e76ccf-d634-4c1f-88cc-94efc97f78c7,3e352843-9917-4f7e-bf32-8876bcad0199,dce17f2e-af3e-40ad-8e00-3496adef44c3,7880be4f-6582-472a-9ea5-a6baed71e6e5,SKIPPED,false,7,5a268780-fafd-4243-9551-5c7daa824913
6570d00a-9279-478c-bb5e-5db8b4153f63,af02ea27-2ad0-4747-a4dc-aa1b1a69ed19,10845cb9-d365-4aaa-badd-b4fa39c6a26a,04ec3c83-a086-4792-b7a3-c46559b7f6cd,SKIPPED,true,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
5fd14b4e-3fcd-4cd6-8c7b-c718c8427386,e711133c-d8e2-4695-b755-129bcf0fbe6e,dce17f2e-af3e-40ad-8e00-3496adef44c3,2d490229-02f8-4235-9be4-1443fd8f7b4f,IN_APPROVAL,false,6,5a268780-fafd-4243-9551-5c7daa824913
17606366-1591-4989-91e1-371bb3f65b14,9623b94a-593d-4b7d-ba0e-5e4d104a8476,10845cb9-d365-4aaa-badd-b4fa39c6a26a,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,RELEASED,false,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
96771d7c-6086-44fa-9ca2-8c74b109c837,ec91196d-ee29-47a3-b4b2-522bc0734184,10845cb9-d365-4aaa-badd-b4fa39c6a26a,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,REJECTED,true,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
15f44e89-5d49-46ab-8720-8edb237e6a8b,6a0db234-7051-4683-acb6-42e90298717d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,SUBMITTED,true,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
7d4a006f-ebdb-4a82-859b-14ab67a25b99,6cb97dcd-c9bb-4aca-9652-c11377237df3,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c5012ddf-b145-4eee-9640-b2cbf4f2da85,INITIATED,true,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
2385f5e8-3307-40d3-88e0-b2d790b61cf0,d6bc2111-bbe3-4b57-9390-a0ff00a3b6aa,dce17f2e-af3e-40ad-8e00-3496adef44c3,f419bcd8-ac7a-4b75-8c84-c065ef437938,INITIATED,true,2,5a268780-fafd-4243-9551-5c7daa824913
0573797a-e433-47ba-a205-b36084bbc51a,14fb6509-e9ed-4f9b-9caa-ed7d1a07d338,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c9287c65-67fa-4958-adb6-52069f2b1379,RELEASED,false,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
f4d98cb0-54bf-4fee-a34b-84865db27561,77e7b9f3-fef8-46bc-8c6a-e8bf26716d0b,10845cb9-d365-4aaa-badd-b4fa39c6a26a,2a9fddb6-5dd3-4dde-81f3-c19629257986,SKIPPED,false,9,4b30f6c9-b84b-4f17-8173-852101a5ea29
66fd2cf2-2f77-40d9-ada3-ac88f7e21795,2cad7011-b3ba-49ef-8e8d-d27b7dc7ebdb,dce17f2e-af3e-40ad-8e00-3496adef44c3,a4eefb4e-2bb6-4793-9f70-2cc5365de7c6,SUBMITTED,true,2,5a268780-fafd-4243-9551-5c7daa824913
b62eecc2-61b4-46cd-954a-61960af8e249,bdcefb55-d8c0-4497-b716-84ec3fa2365b,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,SKIPPED,true,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
b72e23e6-2a73-4721-ae02-1742d1a2a777,4ef00a0f-11a6-46a6-a3a6-98a597cf63c7,dce17f2e-af3e-40ad-8e00-3496adef44c3,7880be4f-6582-472a-9ea5-a6baed71e6e5,RELEASED,true,4,5a268780-fafd-4243-9551-5c7daa824913
12b15887-c707-42fb-8933-6f46bf0276f6,fe9b8595-8bfc-4e47-af31-b29c7a563539,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f419bcd8-ac7a-4b75-8c84-c065ef437938,SUBMITTED,false,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
d9ecceac-bc9b-45b8-bc53-aa36ab60e9ca,bafeb50d-52ae-4347-8f7d-bb89ce284dd7,dce17f2e-af3e-40ad-8e00-3496adef44c3,65671374-66e2-4a11-a7dc-05b645c6d815,AUTHORIZED,true,5,5a268780-fafd-4243-9551-5c7daa824913
a6a6a850-d83d-4c74-ae86-fc3211c3354b,5c5aabe3-80ca-4dc7-bcc2-3d1c3b141302,dce17f2e-af3e-40ad-8e00-3496adef44c3,2a9fddb6-5dd3-4dde-81f3-c19629257986,IN_APPROVAL,false,9,5a268780-fafd-4243-9551-5c7daa824913
25a3f111-f6e9-4b8f-b757-bc8dc0c599d9,4c88e95f-39a7-4fda-bcfa-25f54e02a236,dce17f2e-af3e-40ad-8e00-3496adef44c3,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,INITIATED,true,5,5a268780-fafd-4243-9551-5c7daa824913
5ca0cb87-f005-4236-b388-92465972ff24,e8894b86-1419-4bbb-8fac-36ff722da286,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c9287c65-67fa-4958-adb6-52069f2b1379,SKIPPED,false,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
5c4eab04-1ef3-4bec-a492-cfc05a18192a,f58dbf49-5b72-4078-a0e1-1894a6e35950,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,IN_APPROVAL,false,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
ea5af06f-079d-4f5e-93cd-ff337a5c5eba,517fe663-908a-46f0-97a3-9ebc5162c57a,dce17f2e-af3e-40ad-8e00-3496adef44c3,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,SUBMITTED,true,10,5a268780-fafd-4243-9551-5c7daa824913
a5fe268a-e5b3-49d4-8557-61c9a61d6848,3efd12d8-7c35-437d-b814-ffee4709d32e,dce17f2e-af3e-40ad-8e00-3496adef44c3,f55d9dda-d440-40c0-a793-914e0fe1f579,SUBMITTED,true,4,5a268780-fafd-4243-9551-5c7daa824913
ab9aad6c-706e-4eb5-99cc-804ed9f75bf4,7ffa7a94-d954-4ae7-806f-25e03f5cd20d,dce17f2e-af3e-40ad-8e00-3496adef44c3,a4eefb4e-2bb6-4793-9f70-2cc5365de7c6,SUBMITTED,true,9,5a268780-fafd-4243-9551-5c7daa824913
3b90bddf-f8f0-4421-85d4-4502873bcf39,131bdf93-6bae-4faa-8649-13e0dd2f47ae,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c5012ddf-b145-4eee-9640-b2cbf4f2da85,AUTHORIZED,true,11,4b30f6c9-b84b-4f17-8173-852101a5ea29
031d8d57-a136-439f-af54-cab21437ae0a,e711133c-d8e2-4695-b755-129bcf0fbe6e,10845cb9-d365-4aaa-badd-b4fa39c6a26a,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,RELEASED,false,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
b6fabf20-398b-4547-8971-d7215b4a3d35,4b289ae0-9d02-40ba-9063-71f435f8d575,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,SUBMITTED,true,10,4b30f6c9-b84b-4f17-8173-852101a5ea29
900f34f6-41dc-4962-b515-6aa40fb35dd6,7919264e-999c-4604-8aa6-19b555524be0,dce17f2e-af3e-40ad-8e00-3496adef44c3,f419bcd8-ac7a-4b75-8c84-c065ef437938,INITIATED,false,12,5a268780-fafd-4243-9551-5c7daa824913
d46c7410-d9d0-45fb-94eb-68f346bca3cd,25c59411-a57d-4c6c-aba6-09883d57cea0,dce17f2e-af3e-40ad-8e00-3496adef44c3,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,APPROVED,false,5,5a268780-fafd-4243-9551-5c7daa824913
764e68c0-c489-43f4-b85a-d21e1e71ebdb,8a1d3393-59dc-45d7-8803-7da9a4a9e059,dce17f2e-af3e-40ad-8e00-3496adef44c3,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,SUBMITTED,false,1,5a268780-fafd-4243-9551-5c7daa824913
c18c348d-cc10-40fa-8a51-b98a28b85f36,fba556be-c862-4243-86cf-e51008568979,dce17f2e-af3e-40ad-8e00-3496adef44c3,c08e1295-793f-4550-933b-571e117f15d9,INITIATED,true,2,5a268780-fafd-4243-9551-5c7daa824913
c7be97df-62da-484d-89bb-a8ee7dfbd507,b4d058fe-c118-4592-bb72-6f7227facc75,dce17f2e-af3e-40ad-8e00-3496adef44c3,7880be4f-6582-472a-9ea5-a6baed71e6e5,AUTHORIZED,false,5,5a268780-fafd-4243-9551-5c7daa824913
3c501249-c26c-4cf5-88e5-4c0819dff030,3b97314a-42db-4756-8496-3dfaf8b404cb,dce17f2e-af3e-40ad-8e00-3496adef44c3,c9287c65-67fa-4958-adb6-52069f2b1379,REJECTED,true,1,5a268780-fafd-4243-9551-5c7daa824913
dda06ecb-d0fb-4b17-8751-f3b7a88549b2,9a515b43-4caf-4ba5-9588-e4faa8ce706b,10845cb9-d365-4aaa-badd-b4fa39c6a26a,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,INITIATED,false,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
963f062a-1363-4e0e-80cf-9a2708851cb8,c2047f22-a37b-4fcf-b328-b2b02eea206d,dce17f2e-af3e-40ad-8e00-3496adef44c3,f55d9dda-d440-40c0-a793-914e0fe1f579,SKIPPED,true,5,5a268780-fafd-4243-9551-5c7daa824913
73e2d5d6-9bc2-4060-9c87-e7d71654714e,35434f9a-2553-4ffe-9235-b03450f8044d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,RELEASED,true,10,4b30f6c9-b84b-4f17-8173-852101a5ea29
e53609ce-3a2e-4f2c-96e0-85e4e8aea56f,c2300f2f-562c-4828-8a19-3c2583ff3fbe,dce17f2e-af3e-40ad-8e00-3496adef44c3,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,SUBMITTED,true,1,5a268780-fafd-4243-9551-5c7daa824913
c3760676-bc8b-44b1-8e29-10b69cac65e1,10b2341f-7e8b-4b0e-871b-4dbd62ec5798,dce17f2e-af3e-40ad-8e00-3496adef44c3,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,SUBMITTED,true,9,5a268780-fafd-4243-9551-5c7daa824913
3b34cc0e-c5c7-498b-8dfb-7730437f2c0d,88ce562b-99b2-45c3-9fb9-c4d4d9add3de,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c5012ddf-b145-4eee-9640-b2cbf4f2da85,SUBMITTED,true,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
bf7c84af-142a-4f5e-8352-4b3e29f8d27d,e82a215d-edb1-4ab0-85b2-e32dfd87a0ea,dce17f2e-af3e-40ad-8e00-3496adef44c3,c9287c65-67fa-4958-adb6-52069f2b1379,APPROVED,false,10,5a268780-fafd-4243-9551-5c7daa824913
3eeed55c-2eb3-4071-ba85-5e90da2a769f,b2c9b647-bd01-4d5d-bd6e-17b702f54dd5,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f55d9dda-d440-40c0-a793-914e0fe1f579,AUTHORIZED,true,3,4b30f6c9-b84b-4f17-8173-852101a5ea29
8afd9135-fa20-4243-a8fc-4f40b9ef3510,ebeb9426-577e-4ad3-a7c3-e7713ee1d6c4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,APPROVED,false,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
fcc21563-8be2-4b7d-9b47-e986be016276,53c54ebc-4702-497b-9b94-2a8e3515fafc,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,REJECTED,true,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
c0be8830-f97c-439e-b6bb-f23cd028e7c3,192a0a4c-eccb-4b60-863f-764855af8d2d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,516ac930-0d28-49f5-a178-64764e22b236,INITIATED,false,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
ff0a1840-1f26-4d21-b1c1-4b4fc4645f54,36c55b40-231c-4cf0-9424-f76507bf38ea,dce17f2e-af3e-40ad-8e00-3496adef44c3,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,IN_APPROVAL,false,10,5a268780-fafd-4243-9551-5c7daa824913
cd462608-d024-47b3-a071-7d2b0cd1943b,7c74f3d6-c83b-4cb8-9aaa-3bb156213aec,dce17f2e-af3e-40ad-8e00-3496adef44c3,c08e1295-793f-4550-933b-571e117f15d9,INITIATED,true,6,5a268780-fafd-4243-9551-5c7daa824913
4219dd58-13dd-4e62-b9ad-156c3d2ca7a8,82cd598e-72a2-4531-9f20-8388f36f84d1,dce17f2e-af3e-40ad-8e00-3496adef44c3,2a9fddb6-5dd3-4dde-81f3-c19629257986,REJECTED,false,7,5a268780-fafd-4243-9551-5c7daa824913
14890baa-d522-4fca-9c86-f8c18a52f6b1,faf0b3e5-9f6c-42f9-a679-465e121ed20d,dce17f2e-af3e-40ad-8e00-3496adef44c3,65671374-66e2-4a11-a7dc-05b645c6d815,SKIPPED,false,9,5a268780-fafd-4243-9551-5c7daa824913
8fb9547c-6630-400a-8454-59153339707e,a9df7fc4-dc6b-459a-84bb-e53f4f5fc386,10845cb9-d365-4aaa-badd-b4fa39c6a26a,65671374-66e2-4a11-a7dc-05b645c6d815,AUTHORIZED,true,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
02ae4ee6-9a58-4969-b4dc-16c06e147dce,55149c9d-f269-4df5-83ef-993110a5c18e,dce17f2e-af3e-40ad-8e00-3496adef44c3,04ec3c83-a086-4792-b7a3-c46559b7f6cd,INITIATED,true,9,5a268780-fafd-4243-9551-5c7daa824913
bde0028f-fe4b-4fe7-864b-563c1a08554c,30646f5e-84e3-46c0-98a3-59528fa786d5,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c08e1295-793f-4550-933b-571e117f15d9,SUBMITTED,true,12,4b30f6c9-b84b-4f17-8173-852101a5ea29
3d8cada7-448f-486e-b459-56c72700965c,320257ba-466e-49c4-98d2-3d9d1dfc50f5,dce17f2e-af3e-40ad-8e00-3496adef44c3,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,IN_APPROVAL,true,7,5a268780-fafd-4243-9551-5c7daa824913
5018c8c2-d96a-4a2e-bcb0-bacaf9ce8999,3e8ef559-0fc1-444f-86b2-acff7801f748,10845cb9-d365-4aaa-badd-b4fa39c6a26a,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,IN_APPROVAL,false,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
6e2ac46b-57f0-4514-8cc7-6aa7f142cbea,77d57efe-f67d-429e-8a21-c6a9a6b4f3c0,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a4eefb4e-2bb6-4793-9f70-2cc5365de7c6,SUBMITTED,false,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
92cce18c-8d7a-4b31-9bb3-b9ebcddde323,465bcad1-93d7-4c90-92b5-2af2fa496275,dce17f2e-af3e-40ad-8e00-3496adef44c3,baf98c9a-408b-4e9e-b56a-38640c7dfed6,APPROVED,true,1,5a268780-fafd-4243-9551-5c7daa824913
97f54050-708c-40b6-b832-5a3f55b3ce5c,57cfa3c7-4674-44cf-b28f-a21ddbef196b,10845cb9-d365-4aaa-badd-b4fa39c6a26a,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,INITIATED,false,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
5d1eb27f-0a35-4a88-a02e-7fc453153497,af335fe8-3139-4fd9-8766-0027f69cbbf4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,baf98c9a-408b-4e9e-b56a-38640c7dfed6,SKIPPED,true,3,4b30f6c9-b84b-4f17-8173-852101a5ea29
9aae5891-5e0b-4ace-9a23-546f4a262cfb,ad2703e7-6c9f-4062-a3a7-efa6c719793d,dce17f2e-af3e-40ad-8e00-3496adef44c3,65671374-66e2-4a11-a7dc-05b645c6d815,REJECTED,false,5,5a268780-fafd-4243-9551-5c7daa824913
fa790c34-58a2-4c34-a573-e592afd824d4,d1657796-6207-47b4-b2f7-753ee826cee9,dce17f2e-af3e-40ad-8e00-3496adef44c3,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,INITIATED,false,12,5a268780-fafd-4243-9551-5c7daa824913
e1b4dfd2-c3f8-49bf-86f7-014179e190b5,0b9cd04e-ad28-4b92-a7b8-07b3eadfedea,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c5012ddf-b145-4eee-9640-b2cbf4f2da85,REJECTED,false,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
395d8559-a9e4-4c83-86f6-a0085bc56c09,1c02cb03-33e6-43f1-bc8d-a56754e9d2b1,dce17f2e-af3e-40ad-8e00-3496adef44c3,f55d9dda-d440-40c0-a793-914e0fe1f579,REJECTED,false,5,5a268780-fafd-4243-9551-5c7daa824913
7c815a3c-dfd7-46ed-a270-79da80538805,00d0d609-f37f-47dd-a54e-e40ab8e23f56,dce17f2e-af3e-40ad-8e00-3496adef44c3,f55d9dda-d440-40c0-a793-914e0fe1f579,SKIPPED,true,11,5a268780-fafd-4243-9551-5c7daa824913
52957d46-b3bb-4018-87a7-2debd098c1e0,f788ebf4-74aa-4133-92e1-66197c5f47cc,dce17f2e-af3e-40ad-8e00-3496adef44c3,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,REJECTED,true,8,5a268780-fafd-4243-9551-5c7daa824913
036d5219-e1a9-4ad0-a646-d158c7b1b029,2b165ccb-20fc-4b34-aa3b-d3a8d0a62c01,10845cb9-d365-4aaa-badd-b4fa39c6a26a,2a9fddb6-5dd3-4dde-81f3-c19629257986,SUBMITTED,true,11,4b30f6c9-b84b-4f17-8173-852101a5ea29
0ea90904-e650-4bcf-88e2-deaa4e8f2cee,881ef2cf-9f93-4cf3-aec5-61885e0c80df,10845cb9-d365-4aaa-badd-b4fa39c6a26a,2a9fddb6-5dd3-4dde-81f3-c19629257986,IN_APPROVAL,false,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
bcb7d101-c6a1-45c1-a8f5-34b5507801dd,e711133c-d8e2-4695-b755-129bcf0fbe6e,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c9287c65-67fa-4958-adb6-52069f2b1379,AUTHORIZED,true,10,4b30f6c9-b84b-4f17-8173-852101a5ea29
6b66c638-fa8b-49a3-973a-dfcd223ee3ea,323f56e6-8682-486c-8047-e8118a356419,dce17f2e-af3e-40ad-8e00-3496adef44c3,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,APPROVED,false,6,5a268780-fafd-4243-9551-5c7daa824913
8b4cc5e0-033b-4929-b787-0018fc8e8e71,dda85716-9104-4b60-a223-381bf2fccdeb,10845cb9-d365-4aaa-badd-b4fa39c6a26a,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,SUBMITTED,true,10,4b30f6c9-b84b-4f17-8173-852101a5ea29
8c873fd9-5c64-4818-8fde-4a156b40330c,646ff26f-5a4e-4a43-8352-e052a391e68f,dce17f2e-af3e-40ad-8e00-3496adef44c3,c9287c65-67fa-4958-adb6-52069f2b1379,AUTHORIZED,true,5,5a268780-fafd-4243-9551-5c7daa824913
3406da82-1e97-48fb-a738-49abbc571ad6,bb133db2-3bbc-42df-b648-866eaddf5105,dce17f2e-af3e-40ad-8e00-3496adef44c3,65671374-66e2-4a11-a7dc-05b645c6d815,INITIATED,false,4,5a268780-fafd-4243-9551-5c7daa824913
c932eba9-8422-4a37-a1aa-bb9cf3da9e11,000baba9-cf80-4a04-8ccb-b7f0d97066e0,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,SUBMITTED,false,10,4b30f6c9-b84b-4f17-8173-852101a5ea29
d19cf0ae-475b-4ca3-89f8-fb4b356d10d2,ebaf8e3c-f383-4440-abdc-940137ea653a,dce17f2e-af3e-40ad-8e00-3496adef44c3,04ec3c83-a086-4792-b7a3-c46559b7f6cd,INITIATED,true,11,5a268780-fafd-4243-9551-5c7daa824913
287a7807-a548-4a8f-b26f-491b56d05854,5104b1ef-b178-434a-b2d5-d993d69c50a2,dce17f2e-af3e-40ad-8e00-3496adef44c3,a4eefb4e-2bb6-4793-9f70-2cc5365de7c6,AUTHORIZED,true,3,5a268780-fafd-4243-9551-5c7daa824913
8e2175f0-8b79-43bb-9e1a-db1a410e31be,44392f5a-1a59-4bcb-9951-ee21acaf9c38,dce17f2e-af3e-40ad-8e00-3496adef44c3,516ac930-0d28-49f5-a178-64764e22b236,APPROVED,false,3,5a268780-fafd-4243-9551-5c7daa824913
87b89cbb-0ed8-4db6-99d9-2c402998efba,c86e5236-4cbb-4ae4-baa0-4945d79edbd2,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,SUBMITTED,false,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
031a9cbc-0a95-4e0f-878d-ad0f5fda78ca,22bf059b-bb79-4143-87ee-6cc3876033a3,10845cb9-d365-4aaa-badd-b4fa39c6a26a,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,RELEASED,true,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
aef8d0b7-b311-4954-9913-f4a6e0cca7e2,cea1eac6-dcff-453c-8e9f-80102a36d5b9,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f55d9dda-d440-40c0-a793-914e0fe1f579,RELEASED,true,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
44c56590-2ff0-4ced-bef8-6d40846990bd,5cdc6e6d-43f9-4c9c-80c8-c56fc6832a2d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f419bcd8-ac7a-4b75-8c84-c065ef437938,SUBMITTED,false,12,4b30f6c9-b84b-4f17-8173-852101a5ea29
fb677e75-949f-43fa-a78e-57c8b79ff9af,00356979-8ea6-4e56-a3b0-b6cbd6c155b9,dce17f2e-af3e-40ad-8e00-3496adef44c3,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,RELEASED,true,7,5a268780-fafd-4243-9551-5c7daa824913
cc4fc6e1-ecd3-471c-96fe-9081e1bc1d42,1da6cb9f-e189-47b5-813c-f724d0e7a94b,dce17f2e-af3e-40ad-8e00-3496adef44c3,c9287c65-67fa-4958-adb6-52069f2b1379,APPROVED,true,9,5a268780-fafd-4243-9551-5c7daa824913
d95f46af-ef01-42e3-a012-f2bb7cfd6abc,3896d37a-cce1-4713-b151-39996e8d11ab,10845cb9-d365-4aaa-badd-b4fa39c6a26a,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,RELEASED,true,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
8176fd25-3233-44fe-a196-4c23fa6f6208,232b1ee7-6914-4982-8833-c5ac51bf8aee,dce17f2e-af3e-40ad-8e00-3496adef44c3,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,RELEASED,true,2,5a268780-fafd-4243-9551-5c7daa824913
5c470d13-d074-4a0b-bdcc-163db8d2c9db,b114a6f9-dbb6-4816-9cd5-450205f61729,dce17f2e-af3e-40ad-8e00-3496adef44c3,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,REJECTED,true,1,5a268780-fafd-4243-9551-5c7daa824913
a4c44f5d-9769-40d5-944e-343f621b3bd2,77e7b9f3-fef8-46bc-8c6a-e8bf26716d0b,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,SUBMITTED,false,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
0b7303a9-1823-4b71-8f61-053b910015a5,0c30516f-7a3f-4eeb-983e-d4b9c2c9c596,dce17f2e-af3e-40ad-8e00-3496adef44c3,c9287c65-67fa-4958-adb6-52069f2b1379,REJECTED,false,2,5a268780-fafd-4243-9551-5c7daa824913
b263cdc2-fa8e-4daf-a7c3-eaf41c561cfb,1f3b7f1c-30e4-4a72-a55a-2531353302b9,10845cb9-d365-4aaa-badd-b4fa39c6a26a,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,APPROVED,false,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
